round,test_loss,test_top1,test_top5
1,2.2802,17.0833,79.3750,2.3037,10.0000,50.2200
2,2.2855,11.6803,62.2951,2.3063,10.0000,50.0000
3,2.3141,8.3582,53.9303,2.3203,10.0000,53.0100
4,2.2545,18.1478,76.0524,2.3084,10.0000,50.0000
5,2.2316,14.7182,64.8225,2.3278,10.5500,49.9900
6,2.3861,8.8514,48.3667,2.3712,10.0000,50.0000
7,2.2373,18.5476,63.6899,2.3232,10.0000,50.0400
8,2.2304,17.0442,65.9115,2.4308,9.9600,51.0300
9,2.3059,14.3464,47.1838,2.3039,10.0000,54.0100
10,2.2853,18.6747,58.0321,2.3619,10.0000,50.0100
11,2.2209,26.6667,72.4868,2.3082,10.0000,50.1200
12,2.0841,24.1311,78.1529,2.4411,10.0000,50.0000
13,2.1016,23.7705,77.3566,2.5410,10.0000,51.7800
14,2.1266,18.8109,78.9474,2.3503,10.0000,50.0000
15,2.2178,21.5617,71.6948,2.3206,10.4500,50.0000
16,2.1266,21.5820,80.5664,2.3521,10.0000,50.0000
17,2.1231,16.3556,78.4889,2.3628,10.0000,50.0000
18,2.2017,18.4009,65.4984,2.3356,10.0000,51.2000
19,2.1175,22.7273,73.8878,2.4231,10.0000,55.3900
20,2.1657,23.6343,73.6901,2.3370,10.0000,50.0000
21,2.1969,19.8857,68.9143,2.3320,10.0000,55.4800
22,2.1252,19.2661,65.5454,2.3134,10.0000,54.1400
23,2.0999,27.0323,82.8599,2.3166,16.3000,56.1300
24,2.2304,14.2570,72.2892,2.2716,11.9200,59.4900
25,2.1865,21.8107,73.9712,2.2961,10.0000,56.9200
26,2.1392,20.3796,77.1229,2.3013,13.3700,58.2200
27,2.0725,29.3519,75.8333,2.3475,15.0700,52.1400
28,2.2041,27.5132,69.1005,2.2710,16.7700,57.9800
29,2.1150,17.9000,77.2000,2.3829,10.0700,55.8800
30,1.9978,31.4342,85.8546,2.3073,15.0700,58.6700
31,2.1462,31.1753,71.4143,2.2896,20.4500,62.5800
32,2.1290,27.1414,75.6450,2.2543,16.8600,57.3500
33,2.1003,25.1236,73.7883,2.3323,10.0000,61.2200
34,2.0211,23.3918,85.5750,2.3779,10.0000,56.9500
35,2.1362,31.4141,72.7273,2.2060,16.3800,68.0500
36,2.1153,26.5286,77.1203,2.1915,13.4800,67.1900
37,2.0819,21.0159,79.9801,2.2372,10.0000,68.4900
38,1.9908,26.6114,84.4383,2.3166,11.5600,59.9200
39,2.0067,28.9119,83.1088,2.2485,14.9000,67.8200
40,2.0043,28.3224,80.7190,2.2932,16.9100,67.0500
41,1.9738,27.5967,85.0305,2.2430,15.3900,63.6600
42,1.7596,41.9459,89.0811,2.2700,16.6300,66.7500
43,2.0291,26.7364,74.7859,2.1766,15.7700,66.3000
44,2.1040,17.6166,78.7565,2.2108,12.3900,70.2200
45,2.2239,18.3766,65.8399,2.2038,15.8900,68.0700
46,2.0263,29.9094,81.2689,2.2254,17.7200,64.4300
47,1.9726,34.1603,82.7290,2.1756,15.7400,71.3600
48,1.9106,33.3678,87.2934,2.2368,13.3700,65.9700
49,2.0850,24.6878,79.7310,2.1398,18.4000,72.2800
50,1.9065,30.1342,88.4417,2.2121,16.0700,66.0000
51,1.8429,29.8170,86.5447,2.2252,10.4800,68.7000
52,2.0200,21.2941,82.5882,2.1548,17.1900,70.4000
53,2.0190,22.6930,82.3917,2.2124,16.3800,66.1100
