round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
1,2.3061,10.0000,50.0000,2.3060,10.0000,50.0000
2,2.3381,10.0000,50.0340,2.3380,10.0000,50.0600
3,2.3299,10.4900,50.0000,2.3301,10.6200,50.0000
4,2.3204,9.9920,50.0000,2.3204,9.9900,50.0000
5,2.4121,10.0000,49.9860,2.4119,10.0000,49.9800
6,2.3625,10.0000,50.0000,2.3626,10.0000,50.0000
7,2.3536,10.1100,50.0000,2.3535,10.0800,50.0000
8,2.3453,10.0000,50.0000,2.3451,10.0000,50.0000
9,2.3175,10.0000,51.3700,2.3173,10.0000,51.3800
10,2.3067,10.0000,52.4280,2.3067,10.0000,52.4000
11,2.3368,10.0000,50.0180,2.3368,10.0000,50.0100
12,2.3113,10.0000,50.0000,2.3115,10.0000,50.0000
13,2.3040,10.0000,50.4140,2.3041,10.0000,50.2800
14,2.3384,10.0000,50.0000,2.3388,10.0000,50.0000
15,2.3084,10.0900,50.0000,2.3086,10.0600,50.0000
16,2.3538,10.0000,50.0000,2.3543,10.0000,50.0000
17,2.3255,10.0000,51.8320,2.3258,10.0000,51.5600
18,2.3271,10.8900,52.6600,2.3275,10.6900,53.0200
19,2.3413,10.9320,58.5980,2.3416,10.9700,58.4600
20,2.2927,11.0980,58.8740,2.2931,11.4200,58.9400
21,2.3006,11.6840,56.6940,2.3008,11.6200,56.8200
22,2.2866,10.0000,60.4300,2.2870,10.0000,60.1100
23,2.2935,12.1060,66.8780,2.2937,12.0500,66.8500
24,2.2766,13.2200,57.9340,2.2768,13.2600,58.1100
25,2.2736,10.0000,64.5600,2.2745,10.0000,64.2800
26,2.2860,10.0320,57.5240,2.2863,10.0100,57.5700
27,2.2690,10.0000,64.7340,2.2700,10.0000,64.6000
28,2.2645,10.5160,63.9080,2.2649,10.4100,63.5500
29,2.2340,15.4820,65.1680,2.2346,15.9500,65.0200
30,2.2273,14.2060,69.1440,2.2277,14.4600,68.9500
31,2.2014,16.4760,66.7140,2.2019,16.5200,66.8700
32,2.2049,18.8320,71.8760,2.2052,19.3900,71.2500
33,2.1708,17.6340,75.0780,2.1712,18.0300,74.8000
34,2.1641,16.6720,75.7320,2.1648,16.8100,76.2100
35,2.1479,20.3860,75.7840,2.1480,21.0600,75.8300
36,2.1498,19.4500,75.4280,2.1503,19.1400,75.1700
37,2.2273,12.8940,62.1080,2.2261,12.8300,62.2500
38,2.1437,17.2120,77.4240,2.1444,17.0200,77.2500
39,2.1420,19.2620,74.7200,2.1445,19.0100,74.4400
40,2.1437,15.1260,76.7900,2.1452,14.6300,76.7900
41,2.1330,19.4840,76.1640,2.1356,19.0800,76.0100
42,2.1197,17.5900,76.4840,2.1218,17.5300,76.4100
43,2.1021,17.3420,76.2460,2.1027,17.2300,76.2500
44,2.1169,20.3780,75.5540,2.1175,20.0100,75.6800
45,2.0974,19.5720,77.6280,2.1001,19.3600,77.4900
46,2.0792,21.4120,77.0740,2.0791,20.9700,77.3700
47,2.0900,20.1420,80.0520,2.0916,19.9800,80.1600
48,2.0673,18.4040,79.8700,2.0662,18.3400,80.3900
49,2.1222,17.2180,73.9480,2.1206,16.7400,74.4500
50,2.1017,19.4960,77.8080,2.1024,18.9800,77.9100
51,2.0697,18.5400,77.2240,2.0723,18.3700,77.4800
52,2.0450,22.8480,78.1360,2.0479,23.0600,77.9800
53,2.0287,25.0140,81.8240,2.0285,25.0100,81.6400
54,2.0702,16.2580,80.8400,2.0690,16.0500,81.2800
55,2.0269,18.0220,81.5100,2.0260,17.8300,81.9000
56,2.0404,21.5460,77.9720,2.0438,20.9400,77.2100
57,2.0545,19.9800,80.0620,2.0522,19.6900,80.5800
58,2.0416,17.4740,80.8320,2.0391,17.1500,81.6500
59,2.0079,17.6880,80.9600,2.0076,17.3200,81.6200
60,2.0274,18.0260,80.9600,2.0251,17.5500,81.4700
61,1.9841,20.9960,81.5680,1.9848,20.7300,81.8500
62,2.0063,21.1500,81.0680,2.0069,20.9400,81.2800
63,1.9752,23.4360,81.5620,1.9743,22.8900,81.8900
64,1.9720,24.2560,82.6680,1.9692,24.8100,83.2400
65,1.9536,25.8140,83.2720,1.9510,25.7000,84.0300
66,1.9703,19.8120,83.9480,1.9688,19.4600,84.5500
67,1.9805,27.5480,83.0400,1.9766,27.5300,83.7000
68,1.9489,23.5980,83.4160,1.9476,23.5700,83.9200
69,1.9463,25.9600,82.1720,1.9433,26.2600,82.6100
70,1.9626,25.9280,83.4220,1.9618,25.7000,83.6300
71,1.9373,28.4480,83.8520,1.9334,28.6600,84.3800
72,1.9155,30.4960,83.5860,1.9148,30.9700,84.0400
73,1.9681,26.2960,83.7980,1.9646,26.2100,84.1800
74,1.9123,30.0200,84.1480,1.9084,30.2100,85.0200
75,1.9066,30.2100,83.6660,1.9029,30.1600,84.4900
76,1.9334,27.6920,82.7620,1.9313,27.5100,83.3100
77,1.8812,28.1180,84.3920,1.8782,28.2600,85.1600
78,1.9255,29.9380,84.6680,1.9237,29.7900,85.0800
79,1.8977,30.2020,84.7680,1.8927,30.3500,85.4900
80,1.8925,28.4880,84.6920,1.8865,28.6100,85.5000
81,1.8820,29.3400,84.3980,1.8771,29.4800,84.9100
82,1.9185,27.1300,84.4900,1.9132,27.3100,84.9600
83,1.9070,26.8000,83.2960,1.9001,26.7000,84.1200
84,1.8717,29.3700,84.4840,1.8683,29.8000,84.9400
85,1.8927,28.0000,85.1340,1.8903,28.1200,85.4300
