round,test_loss,test_top1,test_top5
1,2.3064,10.0000,50.0000,2.3064,10.0000,50.0000
2,2.3467,10.0000,50.0000,2.3442,10.0000,50.0000
3,2.3092,10.0140,50.2120,2.3084,10.0200,50.0900
4,2.5322,10.0000,50.4760,2.4880,10.0000,50.2800
5,2.3109,10.0000,50.0000,2.3096,10.0000,50.0000
6,2.3216,9.8640,50.0000,2.3197,10.1100,50.0000
7,2.3142,10.0000,50.0000,2.3128,10.0000,50.0000
8,2.4172,10.0000,50.0000,2.3990,10.0000,50.0000
9,2.3092,10.0000,52.3460,2.3079,10.0000,53.6700
10,2.3181,10.0000,55.5100,2.3152,10.0000,55.2200
11,2.3391,10.0000,50.8780,2.3317,10.0000,51.3000
12,2.3058,10.0000,50.0020,2.3044,10.0000,50.0000
13,2.3259,10.0000,50.2460,2.3205,10.0000,50.0800
14,2.3084,10.0020,50.2340,2.3055,10.0000,50.7200
15,2.3177,10.0000,52.2280,2.3122,10.0000,52.1600
16,2.3076,10.4060,56.8680,2.3060,10.3200,57.1900
17,2.3214,10.0000,50.6880,2.3174,10.0000,51.4100
18,2.3092,10.0000,57.8920,2.3066,10.0000,59.3100
19,2.2938,10.0000,62.9320,2.2923,10.0000,63.9300
20,2.3002,10.0000,57.3500,2.2975,10.0000,57.2400
21,2.3112,10.0000,60.7260,2.3072,10.0000,61.4900
22,2.2940,9.1720,58.5540,2.2923,9.0400,58.8600
23,2.2761,9.2420,65.4960,2.2756,9.1100,66.1000
24,2.2839,11.6020,58.2840,2.2801,12.4400,59.2800
25,2.2704,11.2840,60.8420,2.2695,11.1700,61.9400
26,2.2460,15.2800,61.6040,2.2449,15.4200,63.0900
27,2.2499,13.4740,63.0800,2.2493,14.1400,63.8300
28,2.2456,15.4900,63.2120,2.2425,16.0600,63.3500
29,2.2617,10.0000,65.0660,2.2571,10.0000,65.7400
30,2.2205,19.3180,66.8180,2.2180,20.1800,67.8000
31,2.2094,15.1000,69.1320,2.2107,15.5500,68.5400
32,2.2072,15.2960,69.4920,2.2069,15.5600,69.0700
33,2.2010,16.0700,67.7500,2.1996,16.1100,68.5700
