round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2767,23.8541,62.5819,2.4593,11.6910,61.5866,2.8564,10.0000,50.3100
8,2.2395,14.3464,68.5441,2.3794,5.8233,52.4096,2.3599,10.0000,52.0800
12,2.1030,21.3450,76.7057,2.4094,9.7604,44.7205,2.3809,12.2500,49.7000
16,2.1039,22.7273,71.7602,2.5656,1.8952,32.2185,2.4135,9.9100,51.7400
20,2.2416,12.9518,69.2771,2.3452,10.2881,44.4444,2.2981,10.2000,56.8100
24,2.1316,20.1000,76.0000,2.2985,12.4754,59.8232,2.3834,10.9300,54.3100
28,1.9739,23.5867,88.7914,2.6210,6.9697,36.9697,2.4514,11.2100,53.2700
32,2.0528,25.2850,78.3420,2.3149,8.0610,60.1307,2.4133,10.0000,57.5400
36,2.1327,20.8290,73.8860,2.4458,9.3574,50.8455,2.3755,14.8800,56.1600
40,2.1991,19.9808,69.7406,2.3486,10.6295,46.6460,2.2874,13.0400,57.3700
44,2.0353,23.2684,77.9221,2.1690,17.3695,72.5904,2.3915,14.8800,55.9000
48,2.0603,26.1525,79.9645,2.4408,13.4542,49.9046,2.3570,12.4900,55.5300
52,2.0074,26.1719,81.0547,2.6845,5.3571,44.2227,2.4207,12.3800,61.3600
56,2.0959,20.7061,75.1908,2.3829,17.3957,51.8820,2.3073,13.5500,58.5700
60,2.1625,21.4360,70.6556,2.2862,12.0709,66.9989,2.3071,12.0800,64.1000
64,2.0286,28.1346,78.7971,2.3183,23.2292,59.3750,2.4496,12.6900,60.1100
68,1.8504,37.3041,87.5653,2.2183,15.7356,79.7020,2.4491,13.9000,61.1300
72,2.1051,22.4490,77.2727,1.9419,43.7262,88.6882,2.2078,16.6100,67.7800
76,1.9544,33.3986,80.7052,2.2823,11.4256,66.5618,2.2590,16.4600,65.7800
80,1.8669,30.2789,89.7410,2.4281,2.1475,65.9197,2.3207,14.9600,66.7200
84,1.8172,34.1023,84.4534,2.3961,5.5907,68.9873,2.3034,11.8100,67.6500
88,1.8177,42.4837,83.5512,2.4098,12.9670,67.9121,2.3228,15.7200,68.4100
92,1.8676,37.3520,84.2842,2.4523,13.7824,64.6632,2.2971,16.1100,67.7100
96,1.9371,29.3071,84.3633,2.2251,19.8895,69.5212,2.2334,20.0300,67.8300
100,1.9984,21.4608,82.9576,2.2426,13.1256,67.7998,2.1568,15.9100,74.6400
104,1.9368,33.3638,80.3473,2.2288,14.3011,73.9785,2.1777,19.5400,73.1300
108,2.0442,29.0853,76.2590,2.3461,22.0251,63.2568,2.1879,22.0800,71.6000
112,1.9119,32.8694,85.9743,2.1312,16.6667,75.2058,2.1445,18.9800,73.4000
116,2.0165,24.5763,77.3070,2.1234,17.9275,71.5026,2.1241,20.3000,71.9000
120,1.8946,31.2843,82.7662,2.2000,11.3614,75.3183,2.1376,19.1100,74.6100
124,1.9486,31.7635,80.3607,2.1376,20.4857,71.3833,2.1423,21.2200,73.7400
128,1.8799,31.3019,86.9806,2.1038,28.8584,77.9070,2.2607,17.2700,73.9600
132,1.6760,35.4938,92.0782,2.3348,21.0472,73.9220,2.4415,14.9500,71.6300
136,1.9492,28.2507,79.4200,2.1917,20.3494,71.9424,2.2098,16.8600,71.9900
140,1.8521,37.4136,89.1412,2.0073,27.7164,80.5709,2.1138,22.5000,71.0100
144,1.7412,35.1025,90.8323,2.0003,31.4090,76.7123,2.1708,22.7600,72.3400
148,1.7175,38.0665,90.8359,2.2525,13.8235,72.4510,2.1836,19.0900,73.5700
152,1.8417,34.4512,85.0610,2.1445,18.8791,76.9912,2.0778,23.4200,78.3200
156,1.9011,24.4467,87.4245,1.9174,27.1326,84.5838,2.1849,16.0600,75.2200
160,1.9465,33.1243,79.3103,2.2770,10.1462,65.9501,2.0802,21.1400,73.9500
164,1.6952,35.5005,89.1641,2.3217,20.9479,64.6445,2.3215,17.6800,68.7300
168,1.7342,36.9091,90.5455,2.2567,10.1000,79.0000,2.2120,17.7500,74.7000
172,1.8741,28.5714,86.2513,1.9755,17.7670,83.8835,2.0425,22.1400,76.1300
176,1.7642,34.3415,88.4878,2.3813,8.3149,66.2971,2.1937,19.6200,70.1600
180,1.8810,31.9460,82.1147,2.1326,19.2149,73.4504,2.0912,22.0400,75.7400
184,1.8321,31.3483,86.7416,1.9844,25.9936,85.6069,2.2118,16.9200,76.7000
188,1.7220,39.8180,90.7850,1.9762,28.1281,80.3804,2.1121,23.9000,75.3700
192,1.5933,37.9310,93.4372,2.6330,14.2476,59.1273,2.3829,18.2000,68.8900
196,1.8025,34.8887,88.2291,2.2127,18.1635,69.8285,2.0804,22.3700,74.1300
200,1.7600,36.7604,88.2638,1.8200,40.2277,81.3093,2.0757,24.0000,75.4500
204,1.8232,32.3280,88.2187,2.0536,26.8990,77.3012,2.0613,26.4800,76.5400
208,1.6789,42.7230,90.1408,2.7065,6.3851,74.3615,2.6041,13.2600,69.9800
212,1.7398,35.0962,87.5962,2.4095,17.1429,72.0408,2.2310,21.5000,74.9800
216,1.6131,44.4562,91.3411,2.1395,19.5327,80.0000,2.2000,19.9900,76.8500
220,1.7989,37.4211,86.1136,2.2261,18.0934,76.1673,2.1382,21.4700,77.2500
224,1.9215,27.2439,83.6325,2.2201,18.6966,68.2692,1.9892,27.0400,80.1200
228,1.6704,37.0569,91.5145,1.9467,25.8879,80.6542,2.0839,24.5300,73.7600
232,1.7665,37.6740,86.4811,2.2926,9.2551,79.1196,2.1914,16.5400,80.3900
236,1.7619,39.3885,89.6583,2.4444,16.0959,66.7808,2.2142,21.7400,77.2100
240,1.7482,36.2993,89.7877,1.9909,28.2801,80.0532,1.9931,28.0100,78.6800
244,1.8828,31.4763,85.4225,1.9291,25.8741,82.6174,2.0124,22.4300,80.4300
248,1.8310,34.7293,87.4362,2.0154,18.0659,85.2285,2.0927,23.9200,77.9000
252,1.8298,34.9251,83.8951,2.0664,25.3261,77.6087,1.9947,26.0000,78.6900
256,1.7139,38.9442,89.6414,1.9781,31.1377,79.9829,2.0279,25.7900,78.6500
260,1.7559,38.9780,86.3727,2.3413,15.7895,71.2551,2.1181,22.3100,78.2500
264,1.8572,32.5933,83.3502,1.9424,37.6953,75.9766,2.0280,22.6400,79.4800
268,1.7890,33.8109,86.7240,2.2609,17.4381,70.6136,2.0272,25.3800,78.4800
272,1.6000,38.6861,90.5109,2.1099,24.9252,75.3739,2.1801,22.0500,75.9800
276,1.7777,36.0041,88.0325,2.0459,24.3267,77.1503,2.0128,25.6100,78.3000
280,1.7199,39.7303,87.9668,2.0865,22.1526,80.0418,2.0422,22.8000,81.2500
284,1.7025,36.7326,88.7617,2.0497,28.2374,78.8669,2.1250,23.1400,77.8400
288,1.6600,39.1905,88.5489,2.0387,26.4313,76.8130,2.0437,22.1400,78.1800
292,1.6317,40.0000,91.4286,2.2929,14.7163,72.0745,2.0991,21.3100,77.3300
296,1.6784,38.2743,90.8186,2.0432,18.2467,81.2436,2.0038,26.2300,78.7700
300,1.7341,37.7581,88.8889,1.8835,30.3640,83.3333,2.0214,25.6000,77.9900
304,1.7464,37.7670,89.5146,2.3515,15.8898,71.8220,2.1665,21.1500,78.8800
308,1.6690,44.0257,87.9596,2.1351,19.9635,80.0365,2.0865,22.7000,81.5900
312,1.6885,37.3747,90.3373,1.9306,27.6382,80.2010,1.9741,27.6900,79.2400
316,1.4845,38.6802,94.9239,2.1962,23.4359,75.4717,2.2603,22.0200,73.0700
320,1.4043,48.2686,95.8027,2.5702,18.2904,74.1728,2.3267,22.5800,75.2300
324,1.6979,35.7143,90.8333,2.0704,26.7821,78.4114,2.0368,25.2800,77.2700
328,1.7210,35.8387,85.8845,1.9594,28.0040,78.2522,1.9575,24.6400,80.7200
332,1.7173,37.5000,88.8393,2.2409,12.2167,73.6946,2.0278,24.3500,78.8900
336,1.5576,44.1304,92.6087,1.7823,30.0950,89.6515,2.0674,23.9900,77.3900
340,1.5645,40.4482,93.7033,2.1898,20.3448,73.9080,2.0786,26.6900,77.8600
344,1.7392,34.1085,90.2132,1.9134,21.6425,86.2802,1.9983,20.4400,83.9100
348,1.7358,34.0932,86.8186,1.8330,37.8037,84.9368,1.9128,27.9400,81.7800
352,1.7969,30.5182,85.8925,2.1104,12.7530,80.9717,1.9024,27.0200,83.8200
356,1.7687,32.5822,86.0094,1.9942,19.2909,81.0219,1.9220,26.0800,83.0900
360,1.6946,40.4235,89.5091,1.8201,36.4985,86.8447,1.9540,28.3700,81.4800
364,1.6410,42.9915,89.2756,2.0036,19.9797,84.2799,1.9895,24.1500,80.7700
368,1.8407,32.4435,84.7023,1.7290,37.2139,85.8706,1.8769,29.9400,82.7500
372,1.7314,37.8134,87.5627,2.0365,23.9108,78.1155,1.9364,27.0500,82.2400
376,1.6509,42.6456,88.5489,1.9177,29.0188,81.6284,1.9816,27.8800,81.6900
380,1.7245,34.4697,90.3788,2.0097,22.3156,83.9402,2.0156,22.2100,81.7000
384,1.7097,39.3849,87.8968,1.7973,33.5766,85.5057,1.8918,30.7500,81.9900
388,1.6408,40.8382,89.6686,2.1986,14.6707,77.2455,2.0219,24.2700,81.2400
392,1.5773,41.8227,93.0087,2.0740,30.5357,75.8929,2.0013,27.7500,80.5500
396,1.6840,40.4230,89.8942,1.8620,29.0224,87.5764,1.9154,31.9300,83.2700
