round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.7382,41.8079,100.0000,5.1829,0.0000,52.3404,4.8139,10.0000,50.0000
8,2.8965,15.5844,100.0000,3.5769,18.4545,53.1818,3.9171,10.0000,50.0000
12,2.8961,25.1894,72.4432,4.4726,0.0000,28.6727,3.8255,10.0000,50.0000
16,3.0159,21.4552,87.4067,4.2741,6.5175,42.9961,4.2058,10.0000,50.0000
20,2.6169,27.0115,89.4253,4.3359,0.0000,41.2098,4.0137,10.0000,52.7200
24,2.3994,20.7715,88.0317,3.9075,11.1566,63.4596,3.9340,10.0000,50.5300
28,3.0376,23.8734,72.0997,2.5625,40.0697,77.5261,3.9450,10.0000,53.1000
32,2.1747,15.7895,77.7895,2.9615,0.0000,37.5704,2.6928,10.0000,50.9400
36,4.1903,20.2566,72.5023,4.4817,16.2866,62.5407,4.8121,10.0000,52.0400
40,2.0238,31.1377,74.4511,2.0508,21.4582,74.5650,2.4894,10.0000,54.9800
44,2.4244,7.6253,62.9630,2.5197,11.5568,46.4183,2.4364,10.0100,55.9200
48,2.1324,23.2625,93.4363,3.1915,20.0644,51.0730,3.3549,10.0000,55.6300
52,2.3062,11.8677,71.7899,2.4124,18.9282,77.7651,2.7347,10.7200,58.3200
56,2.2533,17.9291,76.0307,3.0512,5.9087,38.4064,2.6122,13.1000,62.9000
60,2.2324,23.9033,83.9749,2.8179,16.2752,63.3389,2.7249,15.5400,68.5800
64,2.4992,43.3884,85.0413,3.5668,26.8059,45.6919,4.1285,10.0000,55.7700
68,2.2553,10.5196,80.6084,2.5819,1.1719,63.8672,2.3944,12.6600,67.3200
72,2.2503,47.2167,89.2644,4.5875,21.7680,57.5691,5.0089,10.9200,61.6400
76,2.2257,16.7679,85.1762,3.2720,0.5291,63.0511,3.1968,10.0800,65.7500
80,1.9894,37.5770,89.6304,3.5754,11.2058,61.8758,3.4078,12.4300,59.4800
84,2.0563,33.1516,90.6216,3.3581,10.0840,65.0210,3.4029,11.0200,64.8200
88,1.8515,30.6796,89.6117,2.1051,26.0109,68.5246,2.4937,12.7500,60.0000
92,1.9515,43.0464,94.3709,3.4589,19.2865,63.5452,3.7551,12.9600,62.4800
96,2.5435,23.0097,72.9126,2.9731,23.4809,66.9413,3.3063,10.8600,59.9900
100,1.6465,41.3542,94.2708,3.0399,25.6109,57.3803,3.3218,13.3000,58.8000
104,2.2784,26.0215,78.3871,2.8900,14.5192,62.5000,2.7789,12.6600,66.0400
108,1.6445,37.5000,93.3263,2.4795,21.9753,69.9588,2.6224,16.8100,65.0100
112,1.9409,23.0228,80.6678,2.3956,20.2814,75.3810,2.3633,15.6600,76.3000
116,1.6135,30.2191,91.6955,2.5716,10.5263,70.6914,2.5110,15.8200,67.0200
120,2.7509,26.7467,81.3319,3.1705,26.6193,68.9441,4.0991,12.9500,57.9600
124,1.7047,21.4894,96.1702,2.7935,9.5993,64.9581,2.8827,10.4500,60.5600
128,1.6582,22.9826,95.7099,2.7568,20.2498,47.9037,2.6315,15.4200,60.4800
132,2.2568,22.6773,75.9241,2.9915,7.7209,68.3721,2.8798,14.3900,68.5100
136,2.0885,29.6820,77.0318,2.1974,25.7290,76.0720,2.4742,16.5700,71.3400
140,1.8284,30.4788,89.9632,1.9005,18.5039,79.1339,2.1803,18.0400,75.4100
144,3.1371,37.0829,71.8780,4.8370,12.2060,47.9283,4.4046,10.0000,63.7000
148,1.8916,46.6667,82.4823,3.2651,13.2517,60.4677,3.0320,14.3500,70.1100
152,1.6231,43.0627,92.0863,2.4564,10.6195,59.6239,2.0744,21.4900,78.6300
156,2.4788,10.1345,88.4305,3.3589,2.5819,62.7607,3.0993,11.3300,56.8700
160,1.6423,41.5315,93.8739,2.1835,26.8761,69.9825,2.5886,14.3400,68.7400
164,1.6695,28.1609,93.5632,1.8545,24.5763,85.2166,2.3678,16.4800,70.2000
168,1.8188,28.2077,90.2240,2.5605,15.9435,65.7921,2.5444,14.0700,64.1700
