round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
1,2.3933,11.5680,49.9440,2.3933,11.5680,49.9440,2.3547,12.6700,49.9000
2,3.8916,10.0000,50.0000,3.8916,10.0000,50.0000,3.5921,10.0000,50.0000
3,3.5489,10.0000,50.0000,3.5489,10.0000,50.0000,3.2356,10.0000,50.0000
4,3.0550,11.3540,50.0000,3.0550,11.3540,50.0000,2.8530,12.5800,50.0000
5,2.5597,10.5500,50.0000,2.5597,10.5500,50.0000,2.4898,11.9800,50.0000
6,2.3649,10.0000,51.5340,2.3649,10.0000,51.5340,2.3494,10.0000,51.7600
7,2.3164,10.6740,51.5200,2.3164,10.6740,51.5200,2.3091,10.7700,51.8100
8,2.3069,10.2020,51.7260,2.3069,10.2020,51.7260,2.3041,11.4700,52.7000
9,2.2985,12.4460,52.9080,2.2985,12.4460,52.9080,2.2964,12.7800,55.8500
10,2.2981,12.7680,52.9620,2.2981,12.7680,52.9620,2.2964,14.0000,55.3200
11,2.2962,14.9620,58.0020,2.2962,14.9620,58.0020,2.2945,16.9200,61.0500
12,2.2957,15.1580,60.6940,2.2957,15.1580,60.6940,2.2939,17.5300,65.4100
13,2.2948,16.8500,62.8460,2.2948,16.8500,62.8460,2.2930,19.6000,66.0200
14,2.2942,16.6340,63.5960,2.2942,16.6340,63.5960,2.2922,18.6300,68.0800
15,2.2929,17.3480,64.3560,2.2929,17.3480,64.3560,2.2908,20.1300,67.9900
16,2.2924,17.3460,64.8620,2.2924,17.3460,64.8620,2.2901,19.6700,69.2500
17,2.2913,18.0500,65.1660,2.2913,18.0500,65.1660,2.2888,20.4900,69.1700
18,2.2906,17.9580,64.9740,2.2906,17.9580,64.9740,2.2880,20.1800,69.2800
19,2.2895,17.9300,66.1920,2.2895,17.9300,66.1920,2.2867,21.0500,70.4200
20,2.2883,18.7240,66.6860,2.2883,18.7240,66.6860,2.2855,21.6100,71.1400
21,2.2875,18.6900,67.0220,2.2875,18.6900,67.0220,2.2847,21.4000,70.7400
22,2.2863,18.7300,67.4740,2.2863,18.7300,67.4740,2.2831,23.1100,71.9900
23,2.2851,19.1460,66.9260,2.2851,19.1460,66.9260,2.2819,20.8700,70.5200
24,2.2834,18.9720,67.4820,2.2834,18.9720,67.4820,2.2797,22.3000,72.2800
25,2.2820,19.1120,67.6080,2.2820,19.1120,67.6080,2.2781,21.1600,71.6900
26,2.2803,19.1620,67.8180,2.2803,19.1620,67.8180,2.2763,22.8300,72.0200
27,2.2779,18.9800,67.8060,2.2779,18.9800,67.8060,2.2732,22.5600,72.5600
28,2.2761,19.5660,66.4240,2.2761,19.5660,66.4240,2.2711,22.2900,69.4100
29,2.2752,17.5820,66.6760,2.2752,17.5820,66.6760,2.2696,20.8000,72.1500
30,2.2733,18.6820,64.6180,2.2733,18.6820,64.6180,2.2677,20.7500,66.5700
31,2.2743,15.5200,61.6680,2.2743,15.5200,61.6680,2.2665,18.9300,68.7400
32,2.2753,13.4640,57.5000,2.2753,13.4640,57.5000,2.2685,14.5400,59.0300
33,2.2805,12.2560,54.2340,2.2805,12.2560,54.2340,2.2683,13.7800,59.0400
34,2.2957,10.3240,51.1460,2.2957,10.3240,51.1460,2.2839,10.8400,52.3900
35,2.3335,11.6260,51.3780,2.3335,11.6260,51.3780,2.3044,12.4800,52.2000
36,2.3520,11.0260,50.0700,2.3520,11.0260,50.0700,2.3289,12.2700,50.2100
37,2.3617,11.7240,51.6280,2.3617,11.7240,51.6280,2.3262,12.5600,52.6700
38,2.3067,15.0460,50.1460,2.3067,15.0460,50.1460,2.2955,15.4000,50.3400
39,2.2862,12.7880,52.2600,2.2862,12.7880,52.2600,2.2730,13.9800,54.2400
40,2.2732,15.5440,56.1200,2.2732,15.5440,56.1200,2.2679,15.8300,57.6200
41,2.2673,16.0260,60.9380,2.2673,16.0260,60.9380,2.2580,20.3900,68.8100
42,2.2629,17.6460,62.3720,2.2629,17.6460,62.3720,2.2573,19.4100,63.6500
43,2.2584,17.2340,64.8680,2.2584,17.2340,64.8680,2.2484,21.2300,71.3000
44,2.2528,19.0540,64.9460,2.2528,19.0540,64.9460,2.2463,20.7500,66.3900
45,2.2472,19.7340,67.3180,2.2472,19.7340,67.3180,2.2370,24.2600,72.6800
46,2.2429,20.0080,67.2740,2.2429,20.0080,67.2740,2.2360,22.2300,69.4000
47,2.2440,17.7300,65.0920,2.2440,17.7300,65.0920,2.2296,21.8800,71.3200
48,2.2508,16.5960,59.2640,2.2508,16.5960,59.2640,2.2419,17.5200,60.4400
49,2.2844,12.8640,53.7580,2.2844,12.8640,53.7580,2.2533,14.9800,58.7600
50,2.3140,13.7000,50.7540,2.3140,13.7000,50.7540,2.2949,14.5300,50.9300
51,2.3593,12.8760,51.2940,2.3593,12.8760,51.2940,2.3087,14.1300,52.2200
52,2.2780,15.4180,51.2840,2.2780,15.4180,51.2840,2.2684,15.5600,51.6000
53,2.2633,15.3220,57.3100,2.2633,15.3220,57.3100,2.2438,19.2600,63.9000
54,2.2464,16.7460,60.4200,2.2464,16.7460,60.4200,2.2412,17.4900,61.0200
55,2.2340,19.4820,67.2780,2.2340,19.4820,67.2780,2.2202,22.9600,72.2500
56,2.2197,20.4940,67.8400,2.2197,20.4940,67.8400,2.2129,22.6400,69.2200
57,2.2160,21.3820,68.6280,2.2160,21.3820,68.6280,2.1998,25.1400,72.8600
58,2.2120,19.5760,66.3280,2.2120,19.5760,66.3280,2.2043,21.1800,67.5600
59,2.2418,17.6340,62.4720,2.2418,17.6340,62.4720,2.2085,22.0800,68.5800
60,2.2630,14.0760,55.9360,2.2630,14.0760,55.9360,2.2492,14.7200,56.4000
61,2.3499,12.9440,52.9040,2.3499,12.9440,52.9040,2.2855,14.7100,56.2800
62,2.2523,16.3540,55.6420,2.2523,16.3540,55.6420,2.2439,16.8300,55.7400
63,2.2536,16.5880,60.8420,2.2536,16.5880,60.8420,2.2201,21.0600,67.2000
64,2.2103,17.4500,65.6300,2.2103,17.4500,65.6300,2.2064,17.9500,66.4300
65,2.2261,18.4960,65.3220,2.2261,18.4960,65.3220,2.1944,22.2400,70.9000
66,2.2232,17.1220,62.2900,2.2232,17.1220,62.2900,2.2166,17.9700,62.9700
67,2.2612,15.7240,61.4720,2.2612,15.7240,61.4720,2.2123,19.8100,68.2100
68,2.2147,18.1300,63.1160,2.2147,18.1300,63.1160,2.2090,18.7000,63.9900
69,2.2502,17.3120,62.0660,2.2502,17.3120,62.0660,2.2077,21.2900,68.5900
70,2.2175,17.3140,63.3940,2.2175,17.3140,63.3940,2.2128,18.1900,64.4900
71,2.2220,19.7500,65.5040,2.2220,19.7500,65.5040,2.1853,23.5000,70.8700
72,2.2018,16.8600,66.0500,2.2018,16.8600,66.0500,2.1974,17.1900,66.9500
73,2.2294,19.6800,65.3660,2.2294,19.6800,65.3660,2.1900,22.5300,70.4000
74,2.2022,17.9400,66.1600,2.2022,17.9400,66.1600,2.2002,18.4600,67.1900
75,2.2429,19.3260,63.6760,2.2429,19.3260,63.6760,2.1971,22.9100,68.6100
76,2.2044,17.6460,65.6600,2.2044,17.6460,65.6600,2.2039,17.4100,65.6100
77,2.1761,22.2060,70.2400,2.1761,22.2060,70.2400,2.1522,25.1900,73.5500
78,2.1628,19.8280,70.1260,2.1628,19.8280,70.1260,2.1615,20.4500,70.2700
79,2.2112,18.9800,68.5860,2.2112,18.9800,68.5860,2.1543,22.2800,73.4900
80,2.1790,19.2980,67.1780,2.1790,19.2980,67.1780,2.1771,20.1100,66.8100
81,2.1774,22.1600,70.0480,2.1774,22.1600,70.0480,2.1416,24.8600,73.0000
82,2.1335,22.9440,72.3640,2.1335,22.9440,72.3640,2.1289,24.9300,73.8300
83,2.1698,21.3620,70.1480,2.1698,21.3620,70.1480,2.1291,24.7000,74.1200
84,2.1406,21.3840,71.6400,2.1406,21.3840,71.6400,2.1374,21.6100,72.5900
85,2.1658,21.5080,70.9960,2.1658,21.5080,70.9960,2.1221,24.9300,74.6500
86,2.1443,21.0300,71.1520,2.1443,21.0300,71.1520,2.1424,21.6900,71.4400
87,2.1778,21.2600,69.5740,2.1778,21.2600,69.5740,2.1232,24.4600,74.5500
88,2.1566,20.0280,70.0500,2.1566,20.0280,70.0500,2.1576,19.8500,70.5400
89,2.2425,17.4640,66.1080,2.2425,17.4640,66.1080,2.1686,21.9500,72.2300
90,2.1495,19.0660,69.8980,2.1495,19.0660,69.8980,2.1488,18.9800,70.1100
91,2.1712,20.7300,69.4300,2.1712,20.7300,69.4300,2.1227,23.8200,73.8200
92,2.1356,21.9520,72.4580,2.1356,21.9520,72.4580,2.1386,22.2800,72.9300
93,2.1417,22.2360,71.3520,2.1417,22.2360,71.3520,2.1015,25.2700,74.9700
94,2.1283,22.3520,71.9080,2.1283,22.3520,71.9080,2.1286,23.2700,71.5600
95,2.1390,23.9100,71.6900,2.1390,23.9100,71.6900,2.1056,26.3400,74.3300
96,2.0940,24.0340,73.5620,2.0940,24.0340,73.5620,2.0920,24.9800,73.3800
97,2.1520,22.6880,70.8620,2.1520,22.6880,70.8620,2.1007,26.4500,75.7600
98,2.1249,22.0120,72.5680,2.1249,22.0120,72.5680,2.1247,22.1000,72.7800
99,2.2799,16.2040,64.1900,2.2799,16.2040,64.1900,2.1805,19.4000,71.0400
100,2.1257,21.4280,71.1240,2.1257,21.4280,71.1240,2.1262,21.2500,71.6600
