round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2182,17.9607,76.0524,2.2484,24.9478,64.7182,2.3135,10.0200,50.0000
8,2.3074,11.4772,49.3092,2.3293,10.6426,35.7430,2.3109,10.0000,50.0000
12,2.2251,18.8109,76.9981,2.3633,6.8323,34.6051,2.3149,10.0000,50.0000
16,2.2048,31.2379,70.9865,2.3339,5.3512,41.0256,2.2875,15.6500,51.1100
20,2.2960,12.5502,58.8353,2.3040,4.4239,43.8272,2.3058,10.0200,50.4700
24,2.1473,21.9000,79.3000,2.1538,22.4951,73.1827,2.1941,17.0000,69.2800
28,2.0621,23.3918,88.4990,3.1063,5.8586,47.9798,2.8156,10.3100,62.4400
32,1.9811,30.7772,83.2124,2.1248,14.5969,75.0545,2.1351,17.8500,70.7400
36,2.2501,19.4819,65.4922,2.6133,13.6415,49.6054,2.4304,12.0900,57.9000
40,1.9503,26.3208,84.4380,2.1414,9.7007,75.7482,1.9800,20.5200,82.7200
44,2.2508,30.9524,85.9307,2.5133,18.7751,80.3213,2.6667,17.4900,76.2800
48,1.9658,32.7128,78.9007,2.6267,16.7939,57.9198,2.3037,18.1400,71.4100
52,1.7838,38.1836,86.0352,2.4426,13.1303,58.6134,2.1191,24.3200,71.2600
56,2.6103,15.9351,75.1908,3.0051,16.1750,50.0509,2.7334,15.3100,64.6400
60,2.0861,19.8751,74.1935,2.1303,20.7087,70.3212,2.0569,19.1000,75.0100
64,2.0993,28.6442,78.5933,2.2849,19.3750,88.9583,2.2781,22.7700,77.6300
68,1.6190,42.3197,87.8788,2.0229,20.9497,77.1881,2.3137,17.6200,69.8200
72,1.8809,25.5102,86.6419,1.9384,26.3308,84.8859,1.8553,26.6200,84.8600
76,1.9786,30.1665,79.8237,2.2649,12.2642,77.5681,2.3047,17.4300,72.3300
80,3.4470,25.0000,67.9283,3.0651,23.1559,89.6359,3.2804,18.1600,76.5100
84,1.7133,34.9047,93.1795,2.4258,20.2532,78.5865,2.2531,19.3500,84.6800
