round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.9942,41.8079,92.7495,2.3388,0.0000,52.3404,2.3482,10.0000,50.0000
8,2.0896,31.1688,100.0000,2.3538,0.0000,53.1818,2.3371,10.0000,50.0000
12,2.2755,6.6288,60.9848,2.3343,26.2411,46.3019,2.3264,10.0000,50.0000
16,2.2391,20.9888,60.8209,2.3893,0.0000,29.4747,2.3266,10.0000,50.0000
20,1.9944,27.0115,90.4598,2.5996,0.0000,39.2250,2.3820,10.0000,50.0000
24,2.0953,32.1464,89.3175,2.2629,19.6520,66.2231,2.3556,15.8500,51.6300
28,2.3038,23.8734,53.9789,2.1775,40.0697,54.0070,2.3316,10.0000,49.1300
32,2.2562,16.4211,53.2632,2.3668,7.8037,66.6935,2.3451,10.0000,50.2100
36,2.1979,10.3575,74.9771,2.4099,0.0000,53.6374,2.3366,10.0000,53.7100
40,2.1145,34.5309,77.3453,2.1494,20.9611,80.2817,2.2564,14.6900,61.4900
44,2.7026,7.6253,26.3617,2.3313,11.6523,68.5769,2.4148,10.0200,51.2100
48,2.1428,19.4981,83.1081,2.2485,0.0000,71.9957,2.2046,13.2600,74.3000
52,2.1989,23.9300,61.3813,2.2807,16.9897,62.7138,2.4515,12.6200,58.6100
56,2.5543,15.0527,56.3758,3.3075,0.0895,37.0636,2.7631,10.6700,51.6100
60,2.3903,27.6634,70.0090,2.6692,16.5268,74.1611,2.7629,15.9300,65.5200
64,3.2878,43.3884,57.8512,4.1416,26.8059,46.9974,5.1961,10.0100,51.9100
68,2.2350,24.4613,73.8910,2.4020,5.3711,67.2852,2.2811,15.2300,66.3500
72,2.1230,51.3917,88.1710,4.2945,22.7624,60.4420,4.7046,12.9900,67.7600
76,2.5327,25.0304,61.1179,2.9476,5.2028,58.3774,2.7444,12.5300,58.1100
80,2.1011,40.4517,81.3142,3.5955,11.8149,58.3435,3.4572,12.8000,57.7900
84,2.3132,33.1516,79.2803,3.9434,9.4538,45.6933,4.1657,10.3400,51.6500
88,1.9060,29.7087,86.3107,2.0528,25.2459,79.4536,2.4699,11.5500,59.4300
92,1.6946,43.1567,89.9558,2.5211,18.1717,76.2542,2.6735,14.1200,69.5200
96,2.2517,23.9806,73.4951,2.6444,23.4809,82.4923,2.9520,10.8700,57.0500
100,1.6514,44.6875,86.1458,2.5105,24.8289,65.6891,2.7980,14.5800,66.5600
104,2.3024,28.7097,80.9677,2.9470,16.1538,60.8654,2.8420,14.3200,66.5200
108,1.8066,37.0763,88.0297,2.3715,22.7160,77.4486,2.6568,15.1400,69.7000
112,2.2663,21.2654,73.6380,2.5684,16.4127,64.7128,2.5344,14.1600,73.0400
116,1.5636,31.9493,94.6943,2.6746,9.5975,78.9474,2.6147,15.3400,70.9800
120,2.3699,33.6245,78.9301,2.4808,27.5067,58.9175,3.2667,15.7800,65.4600
124,1.6777,22.0213,97.3404,3.0267,10.1584,57.1295,2.9563,11.0900,57.7800
128,1.5495,43.7181,92.1348,2.3563,20.4282,67.9750,2.2404,21.1800,74.6100
132,2.0570,24.8751,78.7213,2.7981,10.4186,74.7907,2.7201,16.9500,72.3800
136,2.2891,30.6243,81.1543,2.4492,25.8148,75.6432,3.0018,15.5900,70.7700
140,1.7751,31.5838,86.4641,1.8506,27.5591,77.9528,1.9740,21.8900,80.7000
