round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.9498,41.8079,92.7495,2.3487,0.0000,52.3404,2.3630,10.0000,50.0000
8,2.1043,31.1688,100.0000,2.3341,0.0000,53.1818,2.3305,10.0000,50.0000
12,2.2790,6.6288,69.4129,2.3264,26.2411,46.3019,2.3253,10.0000,49.9900
16,2.2340,20.9888,60.8209,2.3904,0.0000,29.4747,2.3258,10.0000,50.0000
20,1.9464,27.0115,90.4598,3.0573,0.0000,39.2250,2.6907,10.0000,50.0000
24,2.0533,19.4857,82.2948,2.3881,14.1249,43.3982,2.4738,10.0000,50.0000
28,2.3037,5.8485,54.8418,2.2627,12.6307,52.7003,2.3318,10.0000,50.0000
32,2.2248,16.4211,54.9474,2.3194,7.8037,64.6822,2.3117,10.0000,50.8700
36,2.1462,24.1063,67.4610,2.3334,7.6004,45.3855,2.3426,10.0500,50.3000
40,2.1095,32.4351,75.5489,2.0812,21.3753,77.8790,2.2937,12.0000,60.1300
44,2.2601,15.3595,66.6667,2.2897,21.6810,50.1433,2.2914,16.1800,55.0800
48,2.1341,15.6371,90.5405,2.3434,0.4292,50.3219,2.2767,11.0200,59.3000
52,2.0495,27.2374,78.1128,2.1251,20.7526,73.0901,2.2429,14.7900,63.1600
56,2.2870,15.0527,66.8265,3.2748,0.1791,22.0233,2.6256,10.8600,48.9500
60,2.5348,24.7090,65.2641,2.8279,16.9463,62.2483,2.8732,13.1100,62.3500
64,3.1373,43.3058,60.0000,4.2210,26.8059,61.7929,4.9515,10.0200,52.8500
68,2.2023,11.7871,65.0190,2.4489,2.2461,54.2969,2.3070,12.8600,61.6800
72,2.3356,49.7018,82.0080,4.5975,22.6519,60.0000,5.0274,12.3200,59.3000
76,2.2450,21.7497,65.8566,2.4832,3.3510,56.3492,2.3616,11.3500,59.9900
80,2.2647,38.3984,77.7207,3.7229,10.5968,56.5164,3.6062,11.5500,55.9500
84,2.3863,33.3697,82.1156,4.1841,9.4538,47.6891,4.1291,10.2400,52.1600
88,1.8824,28.6408,86.9903,2.0364,25.2459,74.4262,2.4252,11.1400,61.3600
92,1.8484,42.2737,86.2031,3.1084,18.1717,64.4370,3.2668,13.2200,61.4900
96,2.3538,23.8835,81.2621,2.6627,23.4809,80.5355,3.2663,10.5500,58.1400
100,1.6330,43.9583,89.8958,2.6836,25.6109,66.1779,2.9664,14.0300,63.3400
104,2.2436,28.8172,78.7097,2.8731,17.5962,56.9231,2.6916,14.9800,63.2600
108,1.6147,40.4661,92.6907,2.1080,23.6214,82.7160,2.1960,17.1300,75.1800
112,2.0155,25.1318,80.6678,2.4485,20.5158,69.6366,2.4477,16.7800,79.0200
116,1.5269,33.9100,95.6171,3.0130,9.5975,66.6667,2.6731,16.9000,72.5800
