round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2416,18.1478,75.3040,2.3127,12.0042,61.0647,2.4992,10.0000,50.0000
8,2.2961,14.3464,52.8162,2.3596,5.8233,44.8795,2.3420,10.0000,50.0000
12,2.1506,18.8109,76.9981,2.4852,6.8323,34.6051,2.3775,10.0000,50.0000
16,2.2123,20.9865,63.0561,2.4829,12.7090,52.1739,2.3996,10.0000,53.4000
20,2.2696,11.9478,62.0482,2.3997,2.2634,47.6337,2.3266,10.0000,50.0000
24,2.1173,20.3000,76.5000,2.3236,9.7250,62.8684,2.4009,10.0000,50.0000
28,2.0514,23.3918,86.4522,2.5247,5.8586,31.2121,2.3657,10.0000,50.0000
32,2.0906,25.2850,76.5803,2.3055,8.0610,52.6144,2.3617,10.0000,52.7200
36,2.1519,13.9896,77.7202,2.3062,10.7103,62.4577,2.2831,10.0000,62.8600
40,2.1912,12.3919,68.0115,2.2155,17.9567,60.9907,2.2259,12.9900,64.8500
44,2.0319,27.9221,84.6320,2.1397,21.3855,76.5060,2.2495,17.2000,61.9600
48,2.0153,29.9645,83.5993,2.2567,12.6908,62.6908,2.2507,15.1900,64.1000
52,1.9322,25.2930,82.6172,2.4259,18.2773,48.8445,2.2379,16.0400,66.5300
56,2.0272,25.1908,78.9122,2.2644,10.4781,61.9532,2.1736,14.4800,72.3300
60,2.0086,26.4308,80.3330,2.0784,22.1484,78.0731,2.1328,16.8200,74.1200
64,1.9739,33.9450,78.4913,2.3072,26.6667,54.8958,2.3889,15.5100,57.4900
68,1.7627,42.2153,91.8495,2.0507,17.0391,85.7542,2.2109,16.2800,66.4800
72,1.9980,25.5102,83.3952,1.8827,38.5932,90.0190,2.0928,16.8900,75.6500
76,1.8585,35.0637,86.5818,2.1944,13.4172,78.5115,2.1557,19.4600,74.3300
80,1.7126,36.5538,93.7251,2.1949,11.5780,70.7750,2.1693,19.7600,71.7100
84,1.6961,35.3059,91.0732,2.3814,16.9831,76.8987,2.2399,17.4300,75.2400
88,1.6648,45.9695,87.3638,2.2638,14.7253,80.8791,2.2135,17.4100,80.0200
92,1.7457,40.7966,87.7287,2.4257,15.6477,67.1503,2.2660,17.8700,72.6500
96,1.8310,30.8052,88.5768,2.0376,15.5617,82.0442,2.0327,20.3700,80.4400
100,1.9454,30.0271,84.2200,2.1090,20.4910,68.8385,2.0002,24.1600,80.7000
104,1.7965,35.0091,86.6545,2.0890,15.2688,74.4086,2.0130,23.0000,77.9600
108,1.8863,27.8520,84.5838,2.0786,23.2777,78.8100,2.0344,22.5200,77.3800
112,1.7767,32.5482,90.7923,1.9854,16.6667,81.0700,1.9881,20.9400,80.2200
116,1.8319,31.5443,86.9115,1.9467,20.9326,83.0052,1.9431,25.3700,83.0000
120,1.7621,35.5653,89.4621,1.9745,19.8825,81.0970,1.9600,23.2200,82.7900
124,1.8231,38.9780,86.0721,1.9183,26.0824,82.0486,1.9322,27.3300,84.4400
128,1.7713,34.8107,88.9197,1.9581,34.9894,81.0782,2.0046,22.3400,83.4900
132,1.5507,43.2099,95.0617,2.0064,29.1581,82.1355,2.0814,20.5000,81.5500
136,1.7927,31.9925,86.5295,2.0749,22.6105,76.2590,1.9771,19.5100,83.4600
140,1.7252,35.5380,91.1155,1.9156,23.3886,84.7145,1.8979,26.3200,84.1100
144,1.6067,40.8926,94.4511,1.7977,31.7025,81.8004,2.0559,24.2000,78.6700
148,1.5207,44.3102,93.7563,2.0390,20.0000,83.8235,2.0153,21.7000,80.0200
152,1.6255,36.2805,90.5488,1.9939,18.0924,86.9223,1.9149,29.3300,86.6600
156,1.7045,38.2294,91.7505,1.7442,36.4851,91.5725,1.8768,26.8200,83.8100
160,1.7401,36.8861,88.0878,2.1101,9.5443,83.4050,1.9196,24.1800,84.8600
164,1.5530,42.2085,94.0144,2.0546,16.0190,80.0000,1.9501,24.0500,83.1100
168,1.4720,46.0909,95.5455,1.8870,17.0000,90.0000,1.8841,24.1500,85.9200
172,1.6775,33.6198,92.0516,1.7116,33.3010,91.5534,1.8250,29.8300,83.5200
176,1.4585,46.0488,94.2439,2.1211,11.4191,74.3902,1.9190,26.1100,79.9000
180,1.6889,37.3453,90.7762,1.9581,19.8347,84.4008,1.8597,26.2500,87.0600
184,1.6021,42.5843,92.2472,1.7534,36.9495,89.9033,1.8965,25.0900,86.9400
188,1.6017,42.4346,93.4016,1.7239,37.6376,90.0901,1.8988,25.3600,83.6400
192,1.3895,49.6107,95.5506,2.2443,22.7070,76.7587,1.9925,29.2400,82.3300
