round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.5374,41.8079,100.0000,4.9796,0.0000,59.1489,5.2914,10.0000,50.0000
8,1.7290,31.1688,100.0000,3.7767,0.0000,53.1818,3.7782,10.0000,50.0000
12,2.0769,25.1894,75.9470,2.7595,0.0000,20.2634,2.4352,10.0000,50.1300
16,2.0459,18.3769,78.8246,3.1688,0.0000,33.7549,2.6209,10.0000,50.0000
20,1.8504,27.0115,90.4598,3.0431,0.0000,39.2250,2.6364,10.0000,50.0000
24,1.8365,34.1246,90.9001,2.6668,0.0000,67.2467,2.5607,10.0000,50.0000
28,2.0150,23.8734,89.2617,2.0389,40.0697,73.8676,2.4659,10.0000,50.0000
32,2.0714,24.0000,81.4737,2.5800,1.4481,30.0885,2.4136,11.6300,50.1400
36,2.0792,24.1063,74.8854,2.4917,7.6004,64.6037,2.5248,10.0000,50.0000
40,2.0721,31.1377,71.8563,2.1064,21.4582,100.0000,2.4241,10.0000,50.0000
44,1.9277,24.8366,86.4924,2.6497,10.9838,47.5645,2.4956,10.0000,50.0000
48,1.9737,23.2625,88.1274,2.4660,11.3734,39.8069,2.4445,10.0000,50.0000
52,2.0650,19.7471,78.4047,2.3260,13.3409,44.5838,2.4543,10.0000,50.0000
56,1.9488,26.9415,90.6040,2.8909,7.4306,21.7547,2.4693,10.0000,50.0000
60,1.9359,31.9606,87.9141,2.2249,28.1040,56.9631,2.5481,10.0000,50.0000
64,1.7028,43.3884,93.8017,2.4710,26.8059,44.8216,2.6689,10.0000,54.1300
68,1.9286,35.1077,83.3967,2.5295,9.5703,64.1602,2.5304,10.0000,51.7700
72,1.6025,43.7376,92.1471,2.7302,20.9945,67.1823,2.8906,10.0000,51.9500
76,1.9194,33.5358,86.5128,2.5809,20.7231,35.2734,2.5661,10.0000,50.2000
80,1.7926,36.9610,93.3265,2.8327,9.5006,46.1632,2.7475,10.0000,52.5100
84,1.6444,36.8593,94.8746,2.4379,11.3445,66.4916,2.6562,11.8500,54.8400
88,1.6767,32.2330,96.3107,2.1996,23.0601,70.1639,2.6727,12.5400,50.4200
92,1.7856,31.6777,91.2804,2.8186,12.5975,43.4783,2.7516,10.3100,54.6300
96,1.8243,27.1845,96.0194,2.5202,8.4449,58.2904,2.5020,10.0000,62.2400
100,1.8006,35.6250,90.4167,2.6035,21.3099,55.1320,2.8441,10.0000,56.8600
104,1.9948,24.7312,82.6882,2.5522,14.5192,47.7885,2.5473,10.0000,56.4100
108,1.7571,33.4746,90.7839,2.3233,20.7407,58.8477,2.4833,10.0000,54.7900
112,1.9100,28.3831,87.7856,2.2599,7.7374,73.6225,2.3545,13.7600,61.8400
116,1.7049,31.4879,93.1949,2.4297,21.8782,68.0083,2.5174,13.4300,63.1100
120,1.8206,32.3144,86.6812,2.1280,23.3363,64.1526,2.4848,15.3800,57.2100
124,1.6550,41.5957,92.2340,2.5642,10.2516,66.2628,2.7092,10.0000,55.9100
128,1.8387,37.4872,84.7804,2.7158,0.0000,60.8385,2.5958,10.0000,60.8300
132,2.0082,24.9750,84.3157,2.5017,0.0000,57.1163,2.3711,10.0000,63.5500
136,1.7529,36.9847,83.5100,2.3667,9.9485,65.1801,2.3518,14.9100,61.6300
140,1.9684,21.8232,83.3333,2.2938,6.5617,59.7113,2.1854,16.6100,70.3600
144,1.8391,37.0829,86.3680,2.8384,12.2060,42.7772,2.6593,10.0000,55.2800
148,1.5508,57.6596,85.1773,2.6540,17.7060,66.4811,2.7072,16.4800,60.6700
152,1.7834,38.7461,87.4615,2.5739,7.0796,50.4425,2.1787,18.3000,72.5600
156,1.8711,25.2915,89.6861,2.7563,15.9881,48.0636,2.5627,10.0000,54.1000
160,1.8561,30.1802,86.1261,2.4676,9.3368,61.5183,2.3865,16.0900,59.9000
164,1.9293,30.6897,94.3678,2.5521,7.3446,76.2712,2.5940,10.0000,56.3100
168,1.8820,41.5479,76.4766,2.9112,23.4107,51.3623,2.6364,13.9800,53.2700
172,1.8229,26.7535,90.0802,2.7278,6.7527,51.1420,2.5088,11.9700,55.8600
176,1.7263,35.3368,94.7150,2.4977,9.8672,73.5294,2.5820,10.0000,62.2900
180,1.8873,30.8475,87.7966,2.1401,22.8395,68.6420,2.1562,17.8700,71.3600
184,1.7822,21.3626,91.9169,2.2656,1.8299,65.3391,2.3871,10.5900,60.6900
188,1.2846,55.0371,97.7731,2.7298,22.1187,46.4494,2.5549,17.1600,58.2000
192,1.8700,38.7500,79.4792,2.7277,0.0000,61.3472,2.3393,17.2000,64.0800
196,1.8264,27.3437,87.2768,2.6952,9.8326,40.3766,2.3055,15.9800,64.3800
200,1.8983,30.5635,87.1060,2.1604,17.4260,77.9043,2.1778,17.7000,72.1900
204,1.9292,23.6419,89.0342,2.3378,12.4393,62.0019,2.1438,14.3900,76.0000
208,1.7253,31.2562,93.7685,2.9186,6.7642,41.7733,2.6095,13.6800,53.0100
212,1.7316,32.0526,92.6188,2.3072,27.1936,64.3945,2.2821,16.6600,68.6100
216,1.6030,40.7816,94.4890,1.9725,29.0254,88.8771,2.2671,15.8000,69.9100
220,1.7910,33.3990,83.3498,2.4805,10.7601,56.5647,2.4588,11.4900,65.8000
224,1.6926,31.0493,92.7195,1.9493,30.5302,84.5521,2.1517,18.9300,75.3800
228,1.8978,25.5440,85.3359,2.6474,3.8069,72.5162,2.3847,11.2200,66.9500
232,1.6795,42.2436,94.3909,2.2474,7.0892,78.5655,2.1725,16.8900,74.7600
236,1.2782,54.7619,99.7732,2.3815,31.6327,62.8571,3.0246,13.5100,58.2200
240,1.9042,33.3673,84.3878,2.2838,10.2151,63.9785,2.1512,17.8500,73.3600
244,1.9066,25.2402,83.0568,2.7996,2.4145,48.1891,2.3727,13.0500,66.4500
248,1.6148,43.5361,95.6274,2.3178,6.9472,69.5695,2.2583,16.4600,71.0200
252,1.4203,50.9561,97.5253,2.5695,6.9805,56.9805,2.3310,16.0300,66.3400
256,1.7887,23.3485,89.5216,2.2257,4.6875,69.7917,2.2890,13.9500,64.5000
260,1.8411,32.6446,90.4959,2.2115,20.0576,75.8157,2.2346,14.7800,70.5300
264,1.8985,27.8314,86.0404,2.0353,23.6593,81.7035,2.1408,18.7800,71.5900
268,1.5501,40.5847,99.7420,3.4127,0.0000,47.2687,2.9927,10.0100,55.8300
272,1.7344,32.5633,89.3289,2.2043,7.7551,82.2449,2.3766,13.7800,68.2700
276,1.5242,45.0980,93.9309,2.5618,14.6476,74.4493,2.3392,16.3800,76.6500
280,1.7385,41.5335,88.1789,1.8810,36.7306,84.6620,2.2768,17.6500,72.2300
284,1.8870,27.9919,85.4970,1.8219,27.1854,88.1844,2.0049,16.5700,81.0300
288,1.7120,30.1688,89.2405,2.5446,0.9534,67.4788,2.3849,14.7900,70.2400
292,1.8182,31.7502,87.5110,2.3932,18.0247,52.2222,2.1663,17.8200,72.0800
296,1.7899,30.3301,90.7226,2.0701,26.8265,70.7763,2.0393,19.1100,77.8000
300,1.8581,29.6545,86.4683,2.0364,15.2220,74.5243,2.0799,19.9300,75.3000
304,1.8795,31.6159,84.3091,2.4172,11.5646,70.0680,2.4737,14.9600,67.4000
308,1.7554,32.7350,93.0306,2.2151,6.7227,71.6687,2.0550,22.2200,77.8300
312,1.8381,30.1170,84.6979,1.9570,29.5930,76.8977,2.1332,19.0100,72.6600
316,1.5819,41.2948,90.2012,2.1130,18.8730,89.1771,2.2413,21.2300,77.3200
320,1.4589,40.5148,96.2822,1.9853,23.1177,84.9417,2.2518,17.7100,75.5000
324,1.9157,26.7399,90.7204,3.0915,16.4557,60.7595,2.8159,10.6800,63.4500
328,1.6554,46.7484,87.3704,2.4139,15.7949,59.6923,2.2062,17.8300,71.9700
332,1.7757,37.3506,89.8406,2.2421,19.5360,62.5153,2.2467,19.4900,68.4200
336,1.5494,46.7105,92.1053,1.6929,37.2420,85.0844,2.1187,16.6600,77.3000
340,1.7835,38.7776,88.9780,2.4215,11.9924,63.9282,2.1164,20.1600,81.2900
344,1.7655,37.0642,89.5413,1.9820,19.7722,86.0049,1.9396,23.7500,82.9100
348,1.7215,40.8466,89.3122,2.3246,30.3125,61.2500,2.2349,18.8100,68.7800
352,1.6567,40.9241,92.2442,2.5634,3.6923,66.4615,2.2031,19.0900,77.0400
356,1.7841,28.5435,90.1271,1.9385,33.1806,78.9184,2.0924,19.3600,77.4100
360,1.5239,44.9842,91.9747,1.7419,32.0398,87.1642,2.0877,19.4400,80.7000
364,1.4898,44.6764,96.0334,2.1450,20.2492,74.1433,2.2141,18.3900,79.3800
368,1.6714,37.7143,92.2857,1.8364,27.5565,81.9160,1.9321,26.4300,80.3600
372,1.7319,43.8662,87.4845,2.4739,1.1896,64.8705,2.1162,18.4400,78.3000
376,1.8295,31.6374,84.7364,1.9800,19.9807,79.6332,2.0554,23.0700,77.1400
380,1.3658,62.7494,91.1308,2.1305,11.3924,84.0868,2.1871,18.3500,76.2400
384,1.6059,36.5828,93.8155,2.3322,9.0173,66.3584,2.0855,21.3600,74.2900
388,1.5944,40.0000,91.7778,2.2406,13.8783,71.6730,2.0870,21.0100,77.0000
392,1.7129,47.1847,91.6667,2.8725,8.3650,65.1458,2.7037,14.2700,72.7200
396,1.7809,38.0363,85.3135,2.2254,7.7432,72.7101,2.0634,21.2900,78.5400
400,1.8678,30.9402,85.5556,1.9827,31.8822,81.0499,1.9300,27.6400,83.7400
404,1.4243,56.4076,94.8529,1.9244,21.5886,84.5214,2.0024,22.4000,82.0400
408,1.4248,51.6637,95.7093,2.2941,17.3469,75.8813,2.1839,22.8500,78.6900
412,1.8067,29.5455,86.6736,1.6930,33.4957,89.5250,1.9845,22.2400,81.4900
416,1.6658,39.1111,89.8889,2.0238,20.3846,85.5769,2.0029,22.2500,82.6200
420,1.6476,41.5992,89.7773,1.8234,20.8287,87.6820,1.9772,26.1900,77.6100
424,1.6747,43.9048,89.6190,1.9691,27.5286,77.3087,1.9827,22.3100,79.5000
428,1.5886,41.1111,93.8889,2.1769,15.1674,76.8828,1.9553,22.8400,81.7200
432,1.6117,40.4914,92.7207,2.4342,8.2386,65.0568,2.2891,15.7300,71.8200
436,1.6916,48.6359,85.2305,2.1251,13.0340,63.5268,1.8976,24.3100,83.3700
440,1.8550,19.6262,88.8889,1.9577,23.0088,82.4115,1.9592,23.5300,81.2700
444,1.6564,40.5278,91.1404,1.9592,30.5936,84.9315,1.9962,23.1200,81.1100
448,1.4604,56.9482,94.4596,1.8059,39.8544,85.7143,2.1562,17.8000,79.3700
452,1.5467,52.8554,91.9806,2.2317,10.4374,73.1610,2.0878,22.2400,77.1300
456,1.3304,52.9412,96.2785,2.0360,25.8683,76.2874,2.2453,20.6100,76.3400
460,1.8390,29.3834,84.9711,1.8454,23.9960,86.5462,1.9228,25.3900,82.5400
464,1.2971,54.8263,97.6834,2.4264,13.7795,78.0512,2.3080,21.6200,78.3700
468,1.6241,44.9786,92.0940,2.2611,11.4865,78.0888,1.9973,22.3400,83.6400
472,1.5785,49.8943,93.9746,1.9404,27.1474,86.5323,1.9028,26.1900,81.6800
476,1.4094,55.0893,92.2321,1.9767,22.1622,89.8378,2.0277,22.1400,84.1800
480,1.5725,49.2881,93.7568,2.0706,16.8664,76.8836,1.8822,28.6500,83.7700
484,1.7121,26.4278,92.4972,1.7825,34.6380,88.6497,1.8640,27.2600,87.0300
488,1.5016,44.1211,95.9255,1.9214,35.9392,83.0619,2.2112,21.7900,80.3300
